id	word
1770	resolution
1771	buffalo's
1772	soothing
1773	favorite
1774	acquitted
1775	wonderin'
1776	pretend
1777	warmly
1778	awkward
1779	fuhgetaboutit
1780	spitting
1781	charged
1782	tv_daughter:
1783	tear
1784	cookies
1785	decide
1786	suspenders
1787	jockey
1788	neighbor's
1789	brought
1790	ribbon
1791	naked
1792	bible
1793	conclude
1794	cockroaches
1795	winded
1796	government
1797	stadium
1798	poster
1799	add
1800	pleased
1801	chunky
1802	selective
1803	boyhood
1804	super-nice
1805	done
1806	ratio
1807	man_at_bar:
1808	coat
1809	pub
1810	conditioners
1811	bettin'
1812	everybody
1813	important
1814	whiny
1815	darjeeling
1816	line
1817	nixon's
1818	talked
1819	rome
1820	horrors
1821	half-back
1822	schmoe
1823	b-day
1824	glad
1825	casual
1826	signed
1827	mcclure
1828	arms
1829	butt
1830	minimum
1831	nucular
1832	sugar
1833	tow
1834	rhode
1835	field
1836	daughter's
1837	spanish
1838	looooooooooooooooooong
1839	nothing
1840	carll
1841	sleeps
1842	presidential
1843	nagurski
1844	poisoning
1845	years
1846	hello
1847	waste
1848	reentering
1849	awful
1850	emotion
1851	left
1852	fine
1853	smells
1854	tab's
1855	edna's
1856	confidential
1857	robot
1858	ironic
1859	occupancy
1860	american
1861	crayon
1862	buzziness
1863	wolverines
1864	braun:
1865	bumbling
1866	exact
1867	sacajawea
1868	ooh
1869	admit
1870	declan
1871	ling
1872	housework
1873	wars
1874	summer's
1875	rather
1876	literature
1877	hah
1878	jogging
1879	fever
1880	resigned
1881	wrestling
1882	intrigued
1883	pre-columbian
1884	won't
1885	windex
1886	season
1887	aerospace
1888	dentist
1889	crowbar
1890	piling
1891	musical
1892	morose
1893	thawing
1894	thoughtfully
1895	stored
1896	midge
1897	author
1898	puffy
1899	rip
1900	wiping
1901	bart'd
1902	moe's_thoughts:
1903	rasputin
1904	wide
1905	agnes_skinner:
1906	committee
1907	helpless
1908	hare-brained
1909	indeed
1910	christmas
1911	mock-up
1912	f
1913	hero-phobia
1914	jubilant
1915	furry
1916	grave
1917	teeth
1918	taunting
1919	notorious
1920	tentative
1921	male_singers:
1922	wasting
1923	ducked
1924	liquor
1925	crappy
1926	unavailable
1927	sinister
1928	bride
1929	o'reilly
1930	mahatma
1931	fayed
1932	hans:
1933	else
1934	terrorizing
1935	presently
1936	came
1937	start
1938	studied
1939	possessions
1940	rutabaga
1941	painting
1942	sandwich
1943	would
1944	blossoming
1945	vance
1946	memory
1947	gals
1948	chin
1949	fix
1950	sideshow_mel:
1951	pall
1952	watt
1953	group
1954	wise
1955	darts
1956	slip
1957	make:
1958	killjoy
1959	3
1960	pharmaceutical
1961	gregor
1962	chase
1963	floor
1964	housewife
1965	um
1966	miss
1967	homer's
1968	pledge
1969	ballot
1970	grub
1971	options
1972	appreciated
1973	local
1974	sympathizer
1975	riveting
1976	pushes
1977	minute
1978	off
1979	polishing
1980	choice
1981	plug
1982	shocked
1983	cosmetics
1984	drunks
1985	smurfs
1986	puke-pail
1987	lincoln
1988	people's
1989	dang
1990	blessing
1991	spilled
1992	democracy
1993	tonight's
1994	hotenhoffer
1995	heavyset
1996	lady-free
1997	alarm
1998	assistant
1999	unfair
2000	john
2001	guy
2002	seymour
2003	passion
2004	ironed
2005	radioactive
2006	widow
2007	williams
2008	paints
2009	scornful
2010	said:
2011	father's
2012	hounds
2013	comedy
2014	chauffeur:
2015	other_book_club_member:
2016	fortune
2017	matter-of-fact
2018	allowance
2019	eighty-five
2020	store
2021	idiots
2022	typed
2023	grammy
2024	pip
2025	playful
2026	nailed
2027	twenty
2028	kidding
2029	eightball
2030	kills
2031	mystery
2032	beautiful
2033	trusted
2034	sticking-place
2035	mate
2036	limericks
2037	lost
2038	brandy
2039	dinks
2040	terminated
2041	cowboy
2042	country
2043	certain
2044	shells
2045	toe
2046	unfamiliar
2047	delighted
2048	stinky
2049	smile
2050	considers
2051	enlightened
2052	makin'
2053	brick
2054	designer
2055	tv'll
2056	africanized
2057	warmth
2058	dollar
2059	macaulay
2060	hold
2061	circus
2062	though
2063	test-lady
2064	screw
2065	cockroach
2066	looser
2067	ooo
2068	talking
2069	singing
2070	founded
2071	wordloaf
2072	considering
2073	enhance
2074	pajamas
2075	whenever
2076	yesterday's
2077	grumbling
2078	joe
2079	klown
2080	kyoto
2081	selfish
2082	flashing
2083	spouses
2084	goin'
2085	catholic
2086	mike
2087	wrestle
2088	moe-clone
2089	pas
2090	computer_voice_2:
2091	supermarket
2092	yea
2093	pointed
2094	checks
2095	yup
2096	chilly
2097	flailing
2098	what're
2099	shock
2100	none
2101	solely
2102	nudge
2103	fixed
2104	stirrers
2105	slurred
2106	manchego
2107	1989]
2108	rude
2109	scrape
2110	entertainer
2111	halvsies
2112	looting
2113	special
2114	belong
2115	crawl
2116	slurps
2117	the_rich_texan:
2118	homer
2119	oopsie
2120	waitin'
2121	ice
2122	bart_simpson:
2123	bam
2124	howya
2125	boy's
2126	east
2127	quitcher
2128	vote
2129	coaster's
2130	earth
2131	fleabag
2132	medicine
2133	sinkhole
2134	stiffening
2135	sec_agent_#1:
2136	diamond
2137	operation
2138	shaky
2139	taking
2140	murphy's
2141	golf
2142	marge's
2143	hanging
2144	closed
2145	because
2146	smoker
2147	nope
2148	crying
2149	duty
2150	soaps
2151	phrase
2152	reopen
2153	bubbles-in-my-nose-y
2154	bites
2155	de
2156	complicated
2157	refill
2158	bliss
2159	sadly
2160	compels
2161	somebody
2162	composite
2163	eyes
2164	perfected
2165	mater
2166	another
2167	yourselves
2168	rounds
2169	koholic
2170	pillows
2171	kisses
2172	willing
2173	scrutinizing
2174	against
2175	tee
2176	pennies
2177	twenty-nine
2178	carolina
2179	tabs
2180	thoughtful
2181	flanders:
2182	kool
2183	begin
2184	duff
2185	town's
2186	splendid
2187	gay
2188	she'd
2189	pinball
2190	brockman's
2191	ton
2192	peeping
2193	glorious
2194	bright
2195	twenty-six
2196	wings
2197	cup
2198	eleven
2199	vulnerable
2200	diet
2201	jerky
2202	_montgomery_burns:
2203	fridge
2204	professor_jonathan_frink:
2205	moonshine
2206	spreads
2207	wheels
2208	joined
2209	then:
2210	easier
2211	lisa
2212	afternoon
2213	karaoke
2214	sanctuary
2215	springfield's
2216	shindig
2217	aggravated
2218	manager
2219	burning
2220	cares
2221	slobs
2222	wake
2223	correction
2224	furiously
2225	emotional
2226	accepting
2227	hops
2228	tellin'
2229	brain
2230	finger
2231	although
2232	sweat
2233	politician
2234	feminist
2235	k-zug
2236	carefully
2237	souvenir
2238	krabappel
2239	grace
2240	leprechaun
2241	typing
2242	cheated
2243	hope
2244	pre-game
2245	wha
2246	diddilies
2247	card
2248	ghouls
2249	attracted
2250	wildest
2251	she's
2252	sounded
2253	managing
2254	fox_mulder:
2255	tomorrow's
2256	sweater
2257	steel
2258	bret
2259	freaking
2260	cerebral
2261	paparazzo
2262	tow-joes
2263	direction
2264	law
2265	breath
2266	manfred
2267	broken:
2268	word
2269	porn
2270	follow
2271	precious
2272	usin'
2273	coy
2274	father
2275	effect
2276	contest
2277	militia
2278	linda_ronstadt:
2279	drivin'
2280	agents
2281	unforgettable
2282	stern
2283	remains
2284	inches
2285	toilet
2286	putty
2287	ratted
2288	calling
2289	reasons
2290	holding
2291	ech
2292	bury
2293	number
2294	intoxicated
2295	terror
2296	obsessive-compulsive
2297	thing's
2298	jolly
2299	heaven
2300	panicked
2301	lemme
2302	walked
2303	lovely
2304	chest
2305	painted
2306	larson
2307	play
2308	crazy
2309	whether
2310	idioms
2311	bees
2312	life:
2313	house
2314	broncos
2315	chips
2316	ambrose
2317	answers
2318	reciting
2319	dumbest
2320	pronounce
2321	suds
2322	secret's
2323	loneliness
2324	thomas
2325	seat
2326	bastard
2327	pizza
2328	treehouse
2329	refreshingness
2330	alma
2331	period
2332	rap
2333	predictable
2334	twelve-step
2335	wallet's
2336	beaumont
2337	dungeon
2338	drives
2339	afraid
2340	mobile
2341	ding-a-ding-ding-a-ding-ding
2342	beard
2343	lift
2344	duff_announcer:
2345	||return_mark||
2346	gear-head
2347	system
2348	bust
2349	weapon
2350	jovial
2351	arimasen
2352	gal
2353	use
2354	being
2355	liability
2356	drunkenly
2357	become
2358	pusillanimous
2359	ginger
2360	six
2361	damage
2362	desperately
2363	christian
2364	dryer
2365	arise
2366	rem
2367	children
2368	button-pusher
2369	fiiiiile
2370	earlier
2371	louse
2372	lover
2373	hadn't
2374	proper
2375	sounds
2376	scooter
2377	listenin'
2378	comeback
2379	à
2380	sleigh-horses
2381	squad
2382	twin
2383	satisfaction
2384	turning
2385	fontaine
2386	harvey
2387	extinguishers
2388	yee-ha
2389	specializes
2390	fellow
2391	saving
2392	star
2393	washed
2394	walther_hotenhoffer:
2395	whip
2396	attractive_woman_#1:
2397	can't
2398	all
2399	maitre
2400	bones
2401	pickles
2402	tobacky
2403	large
2404	shoots
2405	startup
2406	dolph's_dad:
2407	distributor
2408	gargoyles
2409	thorn
2410	bags
2411	deserve
2412	online
2413	whole
2414	synthesize
2415	chinese_restaurateur:
2416	midnight
2417	store-bought
2418	wounds
2419	ideas
2420	french
2421	mind-numbing
2422	network
2423	priest
2424	generally
2425	merchants
2426	ohmygod
2427	peppy
2428	scarf
2429	juice
2430	transfer
2431	heart-broken
2432	while
2433	sagacity
2434	somehow
2435	european
2436	occasional
2437	rivalry
2438	admiring
2439	veteran
2440	junkyard
2441	thousand
2442	journey
2443	corporate
2444	in-in-in
2445	santa
2446	shaking
2447	glasses
2448	cyrano
2449	easy-going
2450	andalay
2451	discriminate
2452	quadruple-sec
2453	certificate
2454	trolls
2455	crushed
2456	soap
2457	jump
2458	saying
2459	pressure
2460	reliable
2461	ripcord
2462	thirty-nine
2463	under
2464	combine
2465	charlie:
2466	encouraged
2467	bathed
2468	honest
2469	mother's
2470	combination
2471	restaurants
2472	reed
2473	shoulders
2474	pawed
2475	crab
2476	lonely
2477	hostages
2478	creme
2479	jailbird
2480	spot
2481	anarchy
2482	nuked
2483	nursemaid
2484	traitors
2485	it'll
2486	queen
2487	bigger
2488	smokin'
2489	busy
2490	disillusioned
2491	post-suicide
2492	pretzel
2493	fainted
2494	pancakes
2495	:
2496	became
2497	reckless
2498	blow
2499	protecting
2500	virtual
2501	healthier
2502	bottom
2503	helllp
2504	shesh
2505	35
2506	mop
2507	temp
2508	occupied
2509	ran
2510	hourly
2511	incredible
2512	juan
2513	carb
2514	drawer
2515	dark
2516	gums
2517	hearse
2518	mumbling
2519	answering
2520	bridges
2521	tapping
2522	joy
2523	starts
2524	landfill
2525	hands
2526	simultaneous
2527	dateline:
2528	source
2529	model
2530	freely
2531	'cept
2532	could
2533	drains
2534	doreen
2535	fact
2536	gator
2537	brightening
2538	longer
2539	most
2540	home
2541	or
2542	has
2543	result
2544	juke
2545	milks
2546	maya:
2547	cat
2548	sistine
2549	excuse
2550	pugilist
2551	sick
2552	without:
2553	eventually
2554	rainier_wolfcastle:
2555	pre-recorded
2556	mayan
2557	do
2558	wheeeee
2559	windelle
2560	kucinich
2561	willy
2562	nasa
2563	sitting
2564	free
2565	basement
2566	tokens
2567	non-american
2568	tatum'll
2569	various
2570	betrayed
2571	lofty
2572	hygienically
2573	tragedy
2574	tree's
2575	peeved
2576	legs:
2577	earpiece
2578	shelf
2579	young_homer:
2580	tickets
2581	lights
2582	1-800-555-hugs
2583	closet
2584	tanking
2585	as
2586	gang
2587	tofu
2588	hangs
2589	cards
2590	hardwood
2591	offensive
2592	conversation
2593	cocoa
2594	taxes
2595	rubs
2596	ruby-studded
2597	reached
2598	latin
2599	testing
2600	indignant
2601	sass
2602	churchy
2603	contemplated
2604	higher
2605	today's
2606	nickels
2607	mint
2608	grab
2609	hero
2610	other's
2611	||period_mark||
2612	amused
2613	sangre
2614	generosity
2615	swooning
2616	fritz:
2617	heh
2618	race
2619	eighty-seven
2620	admitting
2621	homer_simpson:
2622	belts
2623	chum
2624	d'
2625	lush
2626	haircuts
2627	wave
2628	stays
2629	comes
2630	dictator
2631	settles
2632	newsletter
2633	countin'
2634	stevie
2635	sell
2636	inside
2637	restaurant
2638	friday
2639	ruin
2640	starla
2641	silence
2642	prizefighters
2643	knit
2644	dumb-asses
2645	lap
2646	biggest
2647	own
2648	two
2649	barely
2650	lard
2651	c'mon
2652	school
2653	comin'
2654	balls
2655	roomy
2656	choose
2657	atari
2658	remembers
2659	shoot
2660	terrifying
2661	insulin
2662	vengeful
2663	shooting
2664	half
2665	crowd:
2666	voice:
2667	shoulder
2668	its
2669	carlson
2670	pure
2671	fine-lookin'
2672	piece
2673	wait
2674	drunk
2675	located
2676	frightened
2677	living
2678	heat's
2679	doors
2680	manjula
2681	cranberry
2682	toss
2683	churchill
2684	spinning
2685	around
2686	billboard
2687	yells
2688	rump
2689	hotel
2690	religious
2691	canyoner-oooo
2692	tough
2693	thanks
2694	mckinley
2695	sobriety
2696	brains
2697	drinkin'
2698	am
2699	dame
2700	tap
2701	impress
2702	flying
2703	daughter
2704	clientele
2705	wish
2706	backgammon
2707	moans
2708	shower
2709	vestigial
2710	harv
2711	bindle
2712	mission
2713	disturbance
2714	gulliver_dark:
2715	frog
2716	sen
2717	life's
2718	doug:
2719	throats
2720	dinner
2721	into
2722	effervescence
2723	patterns
2724	sob
2725	menlo
2726	normals
2727	fake
2728	all-star
2729	wing
2730	exploiter
2731	best
2732	consulting
2733	drag
2734	also
2735	quarter
2736	wire
2737	worldview
2738	shrugging
2739	uniforms
2740	yourse
2741	tigers
2742	brockman
2743	aah
2744	shouldn't
2745	doppler
2746	hook
2747	all-american
2748	bein'
2749	plenty
2750	iranian
2751	counterfeit
2752	product
2753	pretzels
2754	faint
2755	stomach
2756	blowfish
2757	release
2758	nantucket
2759	unrelated
2760	express
2761	leave
2762	seymour_skinner:
2763	tatum
2764	finally
2765	syndicate
2766	eaters
2767	society
2768	writers
2769	installed
2770	edison
2771	couldn't
2772	||dash_mark||
2773	banks
2774	set
2775	feed
2776	handwriting
2777	easygoing
2778	cleaned
2779	szyslak
2780	hostile
2781	scare
2782	shoulda
2783	hibachi
2784	games
2785	courteous
2786	moe-near-now
2787	alky
2788	charter
2789	calculate
2790	happened
2791	stones
2792	compliment
2793	blamed
2794	wait'll
2795	sister
2796	open-casket
2797	sponge
2798	tune
2799	i/you
2800	feeling
2801	ticks
2802	center
2803	aged_moe:
2804	portuguese
2805	wore
2806	germs
2807	broadway
2808	good
2809	annie
2810	infestation
2811	nahasapeemapetilon
2812	selma
2813	afloat
2814	smiles
2815	edgy
2816	television
2817	neighbors
2818	rustlin'
2819	remorseful
2820	and/or
2821	players
2822	stolen
2823	robbin'
2824	latour
2825	snorts
2826	sooo
2827	depressed
2828	nonchalantly
2829	kneeling
2830	mafia
2831	fish
2832	women
2833	overstressed
2834	noose
2835	whim
2836	beep
2837	mither
2838	part-time
2839	beeps
2840	female_inspector:
2841	once
2842	floating
2843	actually
2844	hmm
2845	probably
2846	calls
2847	shelbyville
2848	conspiracy
2849	motorcycle
2850	very
2851	clapping
2852	distance
2853	skoal
2854	planet
2855	where's
2856	stood
2857	low-blow
2858	slim
2859	unintelligent
2860	tester's
2861	wizard
2862	breaks
2863	we-we-we
2864	problemo
2865	waitress
2866	survive
2867	seein'
2868	triumphantly
2869	cries
2870	debonair
2871	carny:
2872	unusually
2873	when's
2874	hateful
2875	saved
2876	bedridden
2877	badmouths
2878	suspiciously
2879	shout
2880	tin
2881	flayvin
2882	anymore
2883	modest
2884	spender
2885	writer:
2886	night-crawlers
2887	since
2888	making
2889	taken
2890	dearest
2891	suits
2892	opens
2893	stagy
2894	gifts
2895	gamble
2896	air
2897	virile
2898	lessons
2899	isotopes
2900	david
2901	his
2902	reading
2903	necessary
2904	baloney
2905	runaway
2906	newspaper
2907	bike
2908	awake
2909	jasper_beardly:
2910	twenty-five
2911	's
2912	improved
2913	trash
2914	hammer
2915	awfully
2916	respect
2917	jay_leno:
2918	blade
2919	firmly
2920	ees
2921	hates
2922	divine
2923	idea
2924	foot
2925	reflected
2926	string
2927	vacation
2928	musta
2929	suspect
2930	surprised/thrilled
2931	feelings
2932	told
2933	thrilled
2934	anthony_kiedis:
2935	strictly
2936	jerk
2937	ungrateful
2938	something:
2939	thirty
2940	changin'
2941	outlive
2942	'roids
2943	especially
2944	mozzarella
2945	yell
2946	you
2947	met
2948	wolfe
2949	nitwit
2950	down
2951	'cause
2952	reasonable
2953	bow
2954	slice
2955	fixes
2956	slapped
2957	lying
2958	forty-two
2959	p-k
2960	huh
2961	life-threatening
2962	tuborg
2963	ventriloquism
2964	asleep
2965	chicks
2966	drinking:
2967	losers
2968	relieved
2969	neighboreeno
2970	whirlybird
2971	chosen
2972	modestly
2973	digging
2974	cheese
2975	simplest
2976	confession
2977	teams
2978	may
2979	calf's
2980	befouled
2981	crowned
2982	outta
2983	accent
2984	recall
2985	platinum
2986	after
2987	hardy
2988	1979
2989	playing
2990	verticality
2991	stamp
2992	dimly
2993	_powers:
2994	initially
2995	pass
2996	closes
2997	tow-talitarian
2998	leaving
2999	supreme
3000	clubs
3001	offshoot
3002	cajun
3003	public
3004	new_health_inspector:
3005	demo
3006	navy
3007	compared
3008	continued
3009	souped
3010	gruesome
3011	otherwise
3012	x
3013	furious
3014	whistling
3015	sloe
3016	delightfully
3017	tree_hoper:
3018	less
3019	point
3020	other_player:
3021	crayola
3022	odor
3023	here
3024	o'
3025	homeless
3026	deep
3027	artist
3028	test-
3029	getting
3030	thing:
3031	spotting
3032	hitchhike
3033	we
3034	diaper
3035	should've
3036	however
3037	jail
3038	puff
3039	delicate
3040	minister
3041	entire
3042	sign
3043	rats
3044	a-b-
3045	getting'
3046	van
3047	brings
3048	urine
3049	wins
3050	expecting
3051	band
3052	lifestyle
3053	happily
3054	haws
3055	illegally
3056	wistful
3057	wall
3058	serve
3059	boxer
3060	pantry
3061	combines
3062	pool
3063	handshake
3064	bowled
3065	düffenbraus
3066	hurt
3067	'im
3068	jacques
3069	thanksgiving
3070	onassis
3071	game
3072	bartender
3073	read:
3074	must've
3075	sun
3076	guest
3077	simple
3078	until
3079	dennis
3080	pian-ee
3081	accurate
3082	those
3083	jernt
3084	lowering
3085	comforting
3086	girls
3087	southern
3088	cheerier
3089	dramatically
3090	percent
3091	forgets
3092	jacksons
3093	pyramid
3094	proof
3095	pilsner-pusher
3096	anyhoo
3097	miles
3098	21
3099	elaborate
3100	ha
3101	soul
3102	insightful
3103	r
3104	bless
3105	brewed
3106	lied
3107	denver
3108	odd
3109	ivana
3110	device
3111	yee-haw
3112	count
3113	voyager
3114	across
3115	lookalike:
3116	ho-la
3117	dropped
3118	kl5-4796
3119	sex
3120	stinkin'
3121	directions
3122	exchanged
3123	burns
3124	creeps
3125	underwear
3126	moments
3127	frink
3128	upon
3129	mac-who
3130	gargoyle
3131	ceremony
3132	triangle
3133	hm
3134	eyesore
3135	weeks
3136	rummy
3137	shaken
3138	unlocked
3139	giving
3140	buddy
3141	barber
3142	oh-ho
3143	homers
3144	choking
3145	girlfriend
3146	bubbles
3147	semi-imported
3148	disapproving
3149	pretends
3150	playin'
3151	you-need-man
3152	geyser
3153	running
3154	duffman:
3155	flat
3156	rhyme
3157	ignorance
3158	stealin'
3159	cappuccino
3160	bee
3161	lou:
3162	lib
3163	expect
3164	literary
3165	school's
3166	cool
3167	turn
3168	cutting
3169	principles
3170	costume
3171	astrid
3172	rotten
3173	garbage
3174	fondly
3175	sickens
3176	ah
3177	past
3178	heard
3179	eco-fraud
3180	sunk
3181	blue
3182	uncle
3183	eddie:
3184	murmur
3185	lord
3186	ura
3187	provide
3188	prayers
3189	rob
3190	7-year-old_brockman:
3191	benjamin:
3192	pope
3193	doesn't
3194	prep
3195	quiet
3196	cute
3197	awkwardly
3198	phlegm
3199	title
3200	ultimate
3201	interested
3202	kiddin'
3203	missing
3204	picked
3205	bears
3206	mural
3207	stuck
3208	bidet
3209	trivia
3210	spite
3211	listened
3212	experienced
3213	other
3214	bupkus
3215	childless
3216	manuel
3217	offense
3218	snail
3219	shop
3220	change
3221	huddle
3222	choice:
3223	pack
3224	prices
3225	often
3226	number's
3227	pets
3228	equivalent
3229	crow
3230	dateline
3231	waterfront
3232	damned
3233	harm
3234	one-hour
3235	kegs
3236	unsourced
3237	beers
3238	generously
3239	multi-national
3240	nein
3241	einstein
3242	thunder
3243	you'll
3244	numbers
3245	crack
3246	spoon
3247	matter
3248	billingsley
3249	any
3250	fireworks
3251	accusing
3252	spelling
3253	tie
3254	intense
3255	speakin'
3256	hafta
3257	slogan
3258	leonard
3259	flexible
3260	trainers
3261	officials
3262	au
3263	mmm-hmm
3264	babar
3265	skirt
3266	insensitive
3267	seriously
3268	larry
3269	refresh
3270	hairs
3271	suru
3272	4x4
3273	sits
3274	'round
3275	male_inspector:
3276	exited
3277	grubby
3278	high
3279	worst
3280	rug
3281	twins
3282	dexterous
3283	dregs
3284	words
3285	depression
3286	beginning
3287	scoffs
3288	motor
3289	suspicious
3290	scream
3291	ferry
3292	pigs
3293	refinanced
3294	young_barfly:
3295	car
3296	ground
3297	random
3298	mecca's
3299	puzzled
3300	jeez
3301	icelandic
3302	cases
3303	happy
3304	visas
3305	scores
3306	mixed
3307	baritone
3308	ehhh
3309	it's
3310	o'problem
3311	jack_larson:
3312	wearing
3313	yoo
3314	much
3315	he'll
3316	sketch
3317	washouts
3318	mob
3319	wieners
3320	anybody
3321	sadistic_barfly:
3322	easy
3323	seemed
3324	mock
3325	wiener
3326	snackie
3327	telegraph
3328	nelson
3329	head
3330	day
3331	exasperated
3332	karaoke_machine:
3333	square
3334	traditions
3335	ridiculous
3336	candidate
3337	mustard
3338	sorry
3339	beef
3340	done:
3341	royal
3342	plaster's
3343	savagely
3344	passes
3345	hemoglobin
3346	decency
3347	letter
3348	runt
3349	sale
3350	touched
3351	trashed
3352	100
3353	moe's
3354	ding-a-ding-ding-ding-ding-ding-ding
3355	getup
3356	dizzy
3357	singin'
3358	timbuk-tee
3359	out
3360	rid
3361	ha-ha
3362	somebody's
3363	windshield
3364	sucker
3365	winston
3366	when-i-get-a-hold-of-you
3367	behind
3368	ziff
3369	ambrosia
3370	tones
3371	detective
3372	facebook
3373	tapestry
3374	fools
3375	brothers
3376	low-life
3377	filthy
3378	dime
3379	har
3380	entirely
3381	rage
3382	smug
3383	fustigate
3384	caveman
3385	tradition
3386	pained
3387	total
3388	philosophic
3389	sissy
3390	freeze
3391	bye
3392	happens
3393	winnings
3394	heh-heh
3395	clothespins:
3396	station
3397	owner
3398	persia
3399	crestfallen
3400	bookie
3401	mom
3402	shard
3403	greatest
3404	ga
3405	mulder
3406	act
3407	cigars
3408	displeased
3409	eu
3410	wells
3411	whatever
3412	ape-like
3413	close
3414	cracked
3415	pissed
3416	ineffective
3417	whoa-ho
3418	princesses
3419	harvesting
3420	possibly
3421	celebrate
3422	warm_female_voice:
3423	poor
3424	what'sa
3425	text
3426	blooded
3427	ahhhh
3428	profiling
3429	patty_bouvier:
3430	fresco
3431	they
3432	grumpy
3433	betty:
3434	locked
3435	carl:
